doc_id,chunk_id,chunk_index,original_row_index,question,answer,source,category,dataset_name,split,quality_score,full_text,chunk_text,text_length,chunk_length,n_chunks
doc_00010_5aaeb9fa,doc_00010_5aaeb9fa_chunk_0,0,10,"Anayasa, her Türk vatandaşının hangi haklara sahip olduğunu belirtiyor?","Anayasa, her Türk vatandaşının temel hak ve hürriyetlerden eşitlik ve sosyal adalet gereklerince yararlanarak milli kültür, medeniyet ve hukuk düzeni içinde onurlu bir hayat sürdürme ve maddi ve manevi varlığını geliştirme hak ve yetkisine sahip olduğunu vurguluyor. Bu, insanların eşitlik, özgürlük ve adil bir toplumda yaşamalarını sağlamayı hedefliyor.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, her Türk vatandaşının hangi haklara sahip olduğunu belirtiyor? Answer: Anayasa, her Türk vatandaşının temel hak ve hürriyetlerden eşitlik ve sosyal adalet gereklerince yararlanarak milli kültür, medeniyet ve hukuk düzeni içinde onurlu bir hayat sürdürme ve maddi ve manevi varlığını geliştirme hak ve yetkisine sahip olduğunu vurguluyor. Bu, insanların eşitlik, özgürlük ve adil bir toplumda yaşamalarını sağlamayı hedefliyor.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, her Türk vatandaşının hangi haklara sahip olduğunu belirtiyor? Answer: Anayasa, her Türk vatandaşının temel hak ve hürriyetlerden eşitlik ve sosyal adalet gereklerince yararlanarak milli kültür, medeniyet ve hukuk düzeni içinde onurlu bir hayat sürdürme ve maddi ve manevi varlığını geliştirme hak ve yetkisine sahip olduğunu vurguluyor. Bu, insanların eşitlik, özgürlük ve adil bir toplumda yaşamalarını sağlamayı hedefliyor.",499,499,1
doc_00011_86426ee1,doc_00011_86426ee1_chunk_0,0,11,"Anayasa, Türk vatandaşları arasında hangi temel değerlerin geçerli olduğunu vurguluyor?","Anayasa, Türk vatandaşlarının milli gurur, sevinç, keder, hak, ödev, nimet ve külfetlerde ortak olduğunu ve birbirlerine saygı, sevgi ve kardeşlik duygusuyla hareket etmesini ve barışçıl bir hayat arzulamasını vurguluyor. Bu, toplumda birlik, beraberlik, dayanışma, kardeşlik ve barışın temel değerler olduğunu belirtiyor.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk vatandaşları arasında hangi temel değerlerin geçerli olduğunu vurguluyor? Answer: Anayasa, Türk vatandaşlarının milli gurur, sevinç, keder, hak, ödev, nimet ve külfetlerde ortak olduğunu ve birbirlerine saygı, sevgi ve kardeşlik duygusuyla hareket etmesini ve barışçıl bir hayat arzulamasını vurguluyor. Bu, toplumda birlik, beraberlik, dayanışma, kardeşlik ve barışın temel değerler olduğunu belirtiyor.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk vatandaşları arasında hangi temel değerlerin geçerli olduğunu vurguluyor? Answer: Anayasa, Türk vatandaşlarının milli gurur, sevinç, keder, hak, ödev, nimet ve külfetlerde ortak olduğunu ve birbirlerine saygı, sevgi ve kardeşlik duygusuyla hareket etmesini ve barışçıl bir hayat arzulamasını vurguluyor. Bu, toplumda birlik, beraberlik, dayanışma, kardeşlik ve barışın temel değerler olduğunu belirtiyor.",482,482,1
doc_00012_d28bf0c5,doc_00012_d28bf0c5_chunk_0,0,12,"Anayasa, nasıl yorumlanıp uygulanmalıdır?","Anayasa, fikir, inanç ve kararlarla anlaşılmalı ve içeriğine ve ruhuna saygı duyularak yorumlanıp uygulanmalıdır. Bu, Anayasa'nın demokratik ilkeler doğrultusunda ve hukukun üstünlüğüne uygun şekilde yorumlanıp uygulanmasını sağlamak için önemlidir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, nasıl yorumlanıp uygulanmalıdır? Answer: Anayasa, fikir, inanç ve kararlarla anlaşılmalı ve içeriğine ve ruhuna saygı duyularak yorumlanıp uygulanmalıdır. Bu, Anayasa'nın demokratik ilkeler doğrultusunda ve hukukun üstünlüğüne uygun şekilde yorumlanıp uygulanmasını sağlamak için önemlidir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, nasıl yorumlanıp uygulanmalıdır? Answer: Anayasa, fikir, inanç ve kararlarla anlaşılmalı ve içeriğine ve ruhuna saygı duyularak yorumlanıp uygulanmalıdır. Bu, Anayasa'nın demokratik ilkeler doğrultusunda ve hukukun üstünlüğüne uygun şekilde yorumlanıp uygulanmasını sağlamak için önemlidir.",363,363,1
doc_00013_1fdc6e3e,doc_00013_1fdc6e3e_chunk_0,0,13,"Anayasa, kime emanet ediliyor?","Anayasa, Türk Milleti tarafından oluşturulur ve demokrasiye aşık Türk evlatlarının vatan ve millet sevgisine emanet edilir. Yani, Anayasa halkın iradesinin ürünüdür ve gelecek nesillere devredilen önemli bir miras olarak kabul edilir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, kime emanet ediliyor? Answer: Anayasa, Türk Milleti tarafından oluşturulur ve demokrasiye aşık Türk evlatlarının vatan ve millet sevgisine emanet edilir. Yani, Anayasa halkın iradesinin ürünüdür ve gelecek nesillere devredilen önemli bir miras olarak kabul edilir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, kime emanet ediliyor? Answer: Anayasa, Türk Milleti tarafından oluşturulur ve demokrasiye aşık Türk evlatlarının vatan ve millet sevgisine emanet edilir. Yani, Anayasa halkın iradesinin ürünüdür ve gelecek nesillere devredilen önemli bir miras olarak kabul edilir.",337,337,1
doc_00014_dff808d4,doc_00014_dff808d4_chunk_0,0,14,"Anayasa, Türk toplumunun temel yapı taşlarını nasıl belirliyor?","Anayasa, Türk toplumunun temel yapı taşlarını milli değerler, Atatürkçülük, laiklik, demokrasi ve hukukun üstünlüğü gibi prensipler aracılığıyla belirliyor. Bu prensipler, toplumun temel değerlerini, yönetim sistemini ve bireylerin haklarını düzenliyor.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk toplumunun temel yapı taşlarını nasıl belirliyor? Answer: Anayasa, Türk toplumunun temel yapı taşlarını milli değerler, Atatürkçülük, laiklik, demokrasi ve hukukun üstünlüğü gibi prensipler aracılığıyla belirliyor. Bu prensipler, toplumun temel değerlerini, yönetim sistemini ve bireylerin haklarını düzenliyor.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk toplumunun temel yapı taşlarını nasıl belirliyor? Answer: Anayasa, Türk toplumunun temel yapı taşlarını milli değerler, Atatürkçülük, laiklik, demokrasi ve hukukun üstünlüğü gibi prensipler aracılığıyla belirliyor. Bu prensipler, toplumun temel değerlerini, yönetim sistemini ve bireylerin haklarını düzenliyor.",389,389,1
doc_00015_468fa913,doc_00015_468fa913_chunk_0,0,15,"Anayasa, Türk milletinin geleceği için hangi vizyonu sunuyor?","Anayasa, Türk milletinin geleceği için refah, mutluluk, çağdaş medeniyet düzeyine ulaşma ve uluslararası arenada saygın bir konumda yer alma vizyonunu sunuyor. Bu vizyon, ülkenin kalkınmasını, insan haklarının korunmasını ve barışçıl bir dünya için çalışılmasını hedefliyor.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk milletinin geleceği için hangi vizyonu sunuyor? Answer: Anayasa, Türk milletinin geleceği için refah, mutluluk, çağdaş medeniyet düzeyine ulaşma ve uluslararası arenada saygın bir konumda yer alma vizyonunu sunuyor. Bu vizyon, ülkenin kalkınmasını, insan haklarının korunmasını ve barışçıl bir dünya için çalışılmasını hedefliyor.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk milletinin geleceği için hangi vizyonu sunuyor? Answer: Anayasa, Türk milletinin geleceği için refah, mutluluk, çağdaş medeniyet düzeyine ulaşma ve uluslararası arenada saygın bir konumda yer alma vizyonunu sunuyor. Bu vizyon, ülkenin kalkınmasını, insan haklarının korunmasını ve barışçıl bir dünya için çalışılmasını hedefliyor.",408,408,1
doc_00016_39b60db6,doc_00016_39b60db6_chunk_0,0,16,"Anayasa, Türk milletinin sahip olduğu milli değerlere nasıl vurgu yapıyor?","Anayasa, Türk milletinin sahip olduğu milli değerlere, özellikle Atatürk milliyetçiliğine, tarih ve kültürel mirasa, milli birlik ve beraberliğe vurgu yaparak bu değerlerin korunması gerektiğini vurguluyor. Bu, ülkenin milli kimliğinin ve değerlerinin korunmasının önemini vurguluyor.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk milletinin sahip olduğu milli değerlere nasıl vurgu yapıyor? Answer: Anayasa, Türk milletinin sahip olduğu milli değerlere, özellikle Atatürk milliyetçiliğine, tarih ve kültürel mirasa, milli birlik ve beraberliğe vurgu yaparak bu değerlerin korunması gerektiğini vurguluyor. Bu, ülkenin milli kimliğinin ve değerlerinin korunmasının önemini vurguluyor.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk milletinin sahip olduğu milli değerlere nasıl vurgu yapıyor? Answer: Anayasa, Türk milletinin sahip olduğu milli değerlere, özellikle Atatürk milliyetçiliğine, tarih ve kültürel mirasa, milli birlik ve beraberliğe vurgu yaparak bu değerlerin korunması gerektiğini vurguluyor. Bu, ülkenin milli kimliğinin ve değerlerinin korunmasının önemini vurguluyor.",431,431,1
doc_00017_5d3aa2a7,doc_00017_5d3aa2a7_chunk_0,0,17,"Anayasa, Türk vatandaşlarının birbirlerine karşı nasıl davranmalarını teşvik ediyor?","Anayasa, Türk vatandaşlarının birbirlerine karşılıklı saygı, sevgi ve kardeşlik duygusuyla hareket etmesini, hoşgörü ve anlayış göstermesini teşvik ediyor. Bu, toplumda barışın, birliğin ve uyumun sağlanması için önemlidir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk vatandaşlarının birbirlerine karşı nasıl davranmalarını teşvik ediyor? Answer: Anayasa, Türk vatandaşlarının birbirlerine karşılıklı saygı, sevgi ve kardeşlik duygusuyla hareket etmesini, hoşgörü ve anlayış göstermesini teşvik ediyor. Bu, toplumda barışın, birliğin ve uyumun sağlanması için önemlidir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk vatandaşlarının birbirlerine karşı nasıl davranmalarını teşvik ediyor? Answer: Anayasa, Türk vatandaşlarının birbirlerine karşılıklı saygı, sevgi ve kardeşlik duygusuyla hareket etmesini, hoşgörü ve anlayış göstermesini teşvik ediyor. Bu, toplumda barışın, birliğin ve uyumun sağlanması için önemlidir.",380,380,1
doc_00018_63ad2ee8,doc_00018_63ad2ee8_chunk_0,0,18,"Anayasa'da yer alan temel hak ve özgürlükler, Türk vatandaşlarının yaşamlarını nasıl etkiliyor?","Anayasa'da yer alan temel hak ve özgürlükler, Türk vatandaşlarının yaşamlarını eşitlik, özgürlük ve adil bir toplumda yaşama haklarına sahip olmaları açısından etkiliyor. Bu haklar, insanların ifade özgürlüğünü, eğitim hakkını, çalışma hakkını, ibadet hakkını ve daha birçok temel hakkını güvence altına alıyor.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa'da yer alan temel hak ve özgürlükler, Türk vatandaşlarının yaşamlarını nasıl etkiliyor? Answer: Anayasa'da yer alan temel hak ve özgürlükler, Türk vatandaşlarının yaşamlarını eşitlik, özgürlük ve adil bir toplumda yaşama haklarına sahip olmaları açısından etkiliyor. Bu haklar, insanların ifade özgürlüğünü, eğitim hakkını, çalışma hakkını, ibadet hakkını ve daha birçok temel hakkını güvence altına alıyor.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa'da yer alan temel hak ve özgürlükler, Türk vatandaşlarının yaşamlarını nasıl etkiliyor? Answer: Anayasa'da yer alan temel hak ve özgürlükler, Türk vatandaşlarının yaşamlarını eşitlik, özgürlük ve adil bir toplumda yaşama haklarına sahip olmaları açısından etkiliyor. Bu haklar, insanların ifade özgürlüğünü, eğitim hakkını, çalışma hakkını, ibadet hakkını ve daha birçok temel hakkını güvence altına alıyor.",479,479,1
doc_00019_4ff28958,doc_00019_4ff28958_chunk_0,0,19,"Anayasa'nın hukukun üstünlüğünü vurgulaması, Türk toplumunda hangi sonuçları doğuruyor?","Anayasa'nın hukukun üstünlüğünü vurgulaması, Türk toplumunda herkesin yasalar önünde eşit olduğunu ve hiçbir kişinin veya kuruluşun yasalardan üstün olmadığını ortaya koyuyor. Bu, hukukun adaletin ve düzenin sağlanması için temel bir ilke olarak kabul edilmesini ve yasalara uyulması gerektiğini vurguluyor.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa'nın hukukun üstünlüğünü vurgulaması, Türk toplumunda hangi sonuçları doğuruyor? Answer: Anayasa'nın hukukun üstünlüğünü vurgulaması, Türk toplumunda herkesin yasalar önünde eşit olduğunu ve hiçbir kişinin veya kuruluşun yasalardan üstün olmadığını ortaya koyuyor. Bu, hukukun adaletin ve düzenin sağlanması için temel bir ilke olarak kabul edilmesini ve yasalara uyulması gerektiğini vurguluyor.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa'nın hukukun üstünlüğünü vurgulaması, Türk toplumunda hangi sonuçları doğuruyor? Answer: Anayasa'nın hukukun üstünlüğünü vurgulaması, Türk toplumunda herkesin yasalar önünde eşit olduğunu ve hiçbir kişinin veya kuruluşun yasalardan üstün olmadığını ortaya koyuyor. Bu, hukukun adaletin ve düzenin sağlanması için temel bir ilke olarak kabul edilmesini ve yasalara uyulması gerektiğini vurguluyor.",467,467,1
doc_00020_a5887d46,doc_00020_a5887d46_chunk_0,0,20,"Anayasa'da yer alan laiklik ilkesi, Türk toplumunda din ve vicdan özgürlüğünü nasıl güvence altına alıyor?","Anayasa'da yer alan laiklik ilkesi, Türk toplumunda din ve vicdan özgürlüğünü güvence altına alıyor. Bu ilke, dinin devlet işlerine karışmamasını ve herkesin kendi inancına göre yaşama özgürlüğüne sahip olmasını sağlıyor. Laiklik, toplumda farklı dinlere mensup insanların barışçıl bir şekilde birlikte yaşamasını ve özgürlüklerini korumasını amaçlıyor.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa'da yer alan laiklik ilkesi, Türk toplumunda din ve vicdan özgürlüğünü nasıl güvence altına alıyor? Answer: Anayasa'da yer alan laiklik ilkesi, Türk toplumunda din ve vicdan özgürlüğünü güvence altına alıyor. Bu ilke, dinin devlet işlerine karışmamasını ve herkesin kendi inancına göre yaşama özgürlüğüne sahip olmasını sağlıyor. Laiklik, toplumda farklı dinlere mensup insanların barışçıl bir şekilde birlikte yaşamasını ve özgürlüklerini korumasını amaçlıyor.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa'da yer alan laiklik ilkesi, Türk toplumunda din ve vicdan özgürlüğünü nasıl güvence altına alıyor? Answer: Anayasa'da yer alan laiklik ilkesi, Türk toplumunda din ve vicdan özgürlüğünü güvence altına alıyor. Bu ilke, dinin devlet işlerine karışmamasını ve herkesin kendi inancına göre yaşama özgürlüğüne sahip olmasını sağlıyor. Laiklik, toplumda farklı dinlere mensup insanların barışçıl bir şekilde birlikte yaşamasını ve özgürlüklerini korumasını amaçlıyor.",532,532,1
doc_00021_4284fd8e,doc_00021_4284fd8e_chunk_0,0,21,"Anayasa, Türk toplumunda milli birlik ve beraberliğin korunması için hangi mekanizmaları öneriyor?","Anayasa, Türk toplumunda milli birlik ve beraberliğin korunması için Atatürk milliyetçiliğini temel alarak, Türk varlığının, tarihi ve kültürel mirasın korunması, milli değerlerin benimsenmesi ve farklılıkların bir zenginlik olarak kabul edilmesini öneriyor. Bu, ülkenin birlik ve bütünlüğünü korumak için önemlidir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk toplumunda milli birlik ve beraberliğin korunması için hangi mekanizmaları öneriyor? Answer: Anayasa, Türk toplumunda milli birlik ve beraberliğin korunması için Atatürk milliyetçiliğini temel alarak, Türk varlığının, tarihi ve kültürel mirasın korunması, milli değerlerin benimsenmesi ve farklılıkların bir zenginlik olarak kabul edilmesini öneriyor. Bu, ülkenin birlik ve bütünlüğünü korumak için önemlidir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk toplumunda milli birlik ve beraberliğin korunması için hangi mekanizmaları öneriyor? Answer: Anayasa, Türk toplumunda milli birlik ve beraberliğin korunması için Atatürk milliyetçiliğini temel alarak, Türk varlığının, tarihi ve kültürel mirasın korunması, milli değerlerin benimsenmesi ve farklılıkların bir zenginlik olarak kabul edilmesini öneriyor. Bu, ülkenin birlik ve bütünlüğünü korumak için önemlidir.",487,487,1
doc_00022_d0b64e47,doc_00022_d0b64e47_chunk_0,0,22,"Anayasa, Türk milletinin geleceği için hangi temel değerlere bağlı kalmasını vurguluyor?","Anayasa, Türk milletinin geleceği için Atatürk milliyetçiliği, laiklik, demokrasi, hukukun üstünlüğü ve insan haklarına saygı gibi temel değerlere bağlı kalmasını vurguluyor. Bu değerler, ülkenin demokratik bir şekilde yönetilmesi, insan haklarının korunması, barışçıl bir toplumun oluşması ve ülkenin kalkınması için önemlidir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk milletinin geleceği için hangi temel değerlere bağlı kalmasını vurguluyor? Answer: Anayasa, Türk milletinin geleceği için Atatürk milliyetçiliği, laiklik, demokrasi, hukukun üstünlüğü ve insan haklarına saygı gibi temel değerlere bağlı kalmasını vurguluyor. Bu değerler, ülkenin demokratik bir şekilde yönetilmesi, insan haklarının korunması, barışçıl bir toplumun oluşması ve ülkenin kalkınması için önemlidir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk milletinin geleceği için hangi temel değerlere bağlı kalmasını vurguluyor? Answer: Anayasa, Türk milletinin geleceği için Atatürk milliyetçiliği, laiklik, demokrasi, hukukun üstünlüğü ve insan haklarına saygı gibi temel değerlere bağlı kalmasını vurguluyor. Bu değerler, ülkenin demokratik bir şekilde yönetilmesi, insan haklarının korunması, barışçıl bir toplumun oluşması ve ülkenin kalkınması için önemlidir.",489,489,1
doc_00023_0fe918cc,doc_00023_0fe918cc_chunk_0,0,23,"Anayasa, Türk toplumunun temel yapı taşlarından biri olan milli değerleri nasıl tanımlıyor?","Anayasa, Türk toplumunun temel yapı taşlarından biri olan milli değerleri, Türk varlığının korunması, tarih ve kültürel mirasın yaşatılması, milli birlik ve beraberliğin sağlanması, Atatürk milliyetçiliğinin benimsenmesi gibi unsurlar aracılığıyla tanımlıyor. Bu değerler, ülkenin kimliğini, birliğini ve geleceğini şekillendiren önemli unsurlardır.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk toplumunun temel yapı taşlarından biri olan milli değerleri nasıl tanımlıyor? Answer: Anayasa, Türk toplumunun temel yapı taşlarından biri olan milli değerleri, Türk varlığının korunması, tarih ve kültürel mirasın yaşatılması, milli birlik ve beraberliğin sağlanması, Atatürk milliyetçiliğinin benimsenmesi gibi unsurlar aracılığıyla tanımlıyor. Bu değerler, ülkenin kimliğini, birliğini ve geleceğini şekillendiren önemli unsurlardır.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk toplumunun temel yapı taşlarından biri olan milli değerleri nasıl tanımlıyor? Answer: Anayasa, Türk toplumunun temel yapı taşlarından biri olan milli değerleri, Türk varlığının korunması, tarih ve kültürel mirasın yaşatılması, milli birlik ve beraberliğin sağlanması, Atatürk milliyetçiliğinin benimsenmesi gibi unsurlar aracılığıyla tanımlıyor. Bu değerler, ülkenin kimliğini, birliğini ve geleceğini şekillendiren önemli unsurlardır.",513,513,1
doc_00024_d96299fd,doc_00024_d96299fd_chunk_0,0,24,"Anayasa, Türk milletinin çağdaş medeniyet düzeyine ulaşma hedefini nasıl destekliyor?","Anayasa, Türk milletinin çağdaş medeniyet düzeyine ulaşma hedefini, eğitim, bilim, teknoloji ve sanat alanlarında gelişmeyi teşvik ederek, insan haklarını koruyarak, özgürlükçü bir toplum yaratarak ve dünya ile entegre bir şekilde hareket ederek destekliyor. Bu, ülkenin kalkınmasını, refahını ve dünya ile uyumlu bir şekilde ilerlemesini amaçlıyor.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk milletinin çağdaş medeniyet düzeyine ulaşma hedefini nasıl destekliyor? Answer: Anayasa, Türk milletinin çağdaş medeniyet düzeyine ulaşma hedefini, eğitim, bilim, teknoloji ve sanat alanlarında gelişmeyi teşvik ederek, insan haklarını koruyarak, özgürlükçü bir toplum yaratarak ve dünya ile entegre bir şekilde hareket ederek destekliyor. Bu, ülkenin kalkınmasını, refahını ve dünya ile uyumlu bir şekilde ilerlemesini amaçlıyor.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk milletinin çağdaş medeniyet düzeyine ulaşma hedefini nasıl destekliyor? Answer: Anayasa, Türk milletinin çağdaş medeniyet düzeyine ulaşma hedefini, eğitim, bilim, teknoloji ve sanat alanlarında gelişmeyi teşvik ederek, insan haklarını koruyarak, özgürlükçü bir toplum yaratarak ve dünya ile entegre bir şekilde hareket ederek destekliyor. Bu, ülkenin kalkınmasını, refahını ve dünya ile uyumlu bir şekilde ilerlemesini amaçlıyor.",507,507,1
doc_00025_1f3619eb,doc_00025_1f3619eb_chunk_0,0,25,"Anayasa, Türk toplumunda hukukun üstünlüğünün sağlanması için hangi mekanizmaları belirliyor?","Anayasa, Türk toplumunda hukukun üstünlüğünün sağlanması için yargı bağımsızlığını, yasalara uyulmasını, insan haklarının korunmasını, adil yargılamayı ve şeffaf bir yönetimi belirliyor. Bu mekanizmalar, adaletin sağlanması, hakların korunması ve demokratik bir toplumun oluşması için önemlidir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk toplumunda hukukun üstünlüğünün sağlanması için hangi mekanizmaları belirliyor? Answer: Anayasa, Türk toplumunda hukukun üstünlüğünün sağlanması için yargı bağımsızlığını, yasalara uyulmasını, insan haklarının korunmasını, adil yargılamayı ve şeffaf bir yönetimi belirliyor. Bu mekanizmalar, adaletin sağlanması, hakların korunması ve demokratik bir toplumun oluşması için önemlidir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa, Türk toplumunda hukukun üstünlüğünün sağlanması için hangi mekanizmaları belirliyor? Answer: Anayasa, Türk toplumunda hukukun üstünlüğünün sağlanması için yargı bağımsızlığını, yasalara uyulmasını, insan haklarının korunmasını, adil yargılamayı ve şeffaf bir yönetimi belirliyor. Bu mekanizmalar, adaletin sağlanması, hakların korunması ve demokratik bir toplumun oluşması için önemlidir.",461,461,1
doc_00026_0ce3d9c4,doc_00026_0ce3d9c4_chunk_0,0,26,"Anayasa'da belirtilen milliyetçilik anlayışı, Türk toplumunda hangi etkilere sahip?","Anayasa'da belirtilen milliyetçilik anlayışı, Türk toplumunda milli birlik ve beraberliğin korunması, tarihi ve kültürel mirasın yaşatılması, vatan sevgisinin beslenmesi ve ülkenin geleceği için ortak bir vizyon oluşturulması gibi etkilere sahip. Bu, ülkenin birliğini, kimliğini ve geleceğini şekillendiren önemli bir unsurdur.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa'da belirtilen milliyetçilik anlayışı, Türk toplumunda hangi etkilere sahip? Answer: Anayasa'da belirtilen milliyetçilik anlayışı, Türk toplumunda milli birlik ve beraberliğin korunması, tarihi ve kültürel mirasın yaşatılması, vatan sevgisinin beslenmesi ve ülkenin geleceği için ortak bir vizyon oluşturulması gibi etkilere sahip. Bu, ülkenin birliğini, kimliğini ve geleceğini şekillendiren önemli bir unsurdur.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Anayasa'da belirtilen milliyetçilik anlayışı, Türk toplumunda hangi etkilere sahip? Answer: Anayasa'da belirtilen milliyetçilik anlayışı, Türk toplumunda milli birlik ve beraberliğin korunması, tarihi ve kültürel mirasın yaşatılması, vatan sevgisinin beslenmesi ve ülkenin geleceği için ortak bir vizyon oluşturulması gibi etkilere sahip. Bu, ülkenin birliğini, kimliğini ve geleceğini şekillendiren önemli bir unsurdur.",484,484,1
