question,answer,source,category,dataset_name,split,quality_score
Bedelsiz senedi kullanma suçunun cezası şikayete bağlı olarak uygulanıyor mu?,"Evet, bedelsiz senedi kullanma suçunun cezası Türk Ceza Kanunu'nun 156. maddesine göre şikayete bağlı olarak uygulanıyor. Mağdur şikayetçi olmadığı sürece ceza uygulanmaz.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,10
"Dolandırıcılık suçunda, hileli davranışlar ne anlama gelir?","Dolandırıcılık suçunda, hileli davranışlar, bir kimseyi aldatmaya yönelik kasıtlı ve yanıltıcı eylemler anlamına gelir. Bu eylemler, mağduru yanlış bilgiye yönlendirmek, gerçekleri çarpıtmak, sahte belgeler kullanmak veya başka hileli yöntemler kullanmak şeklinde olabilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
İbadethanelere zarar verme suçunun cezası hangi faktöre bağlıdır?,"İbadethanelere zarar verme suçunun cezası, zararın büyüklüğüne, zararın neden olduğu maddi kayba ve niyetine bağlıdır. Suçun işlendiği özellikler, suçlunun önceden ceza almış olup olmaması, suçun işlenmesindeki kast gibi faktörler de cezayı etkileyebilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Taşınmaz mala tecavüz suçunun cezalandırılmasında hangi faktör önemlidir?,"Taşınmaz mala tecavüz suçunun cezalandırılmasında, suçun işlendiği taşınmazın kullanım amacı ve önemi önemlidir. Örneğin, bir okul binasına tecavüzün, bir boş araziye tecavüze göre daha ağır cezalandırılması olasıdır.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Başkasına ait malı kötüye kullanma suçunun cezası hangi faktörlere göre belirlenir?,"Başkasına ait malı kötüye kullanma suçunun cezası, suçun işlendiği malın değeri, malın önemi, suçlunun niyeti, suçun işlenme biçimi gibi faktörlere göre belirlenir. Ayrıca, suçlunun önceden ceza almış olup olmaması da cezayı etkileyebilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Bedelsiz senedi kullanma suçunun cezası hangi faktöre bağlı olabilir?,"Bedelsiz senedi kullanma suçunun cezası, kullanılan senedin türü, senedin değeri, senedin kullanılma amacı gibi faktörlere bağlı olabilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Dolandırıcılık suçunun cezası hangi faktöre bağlı olarak değişebilir?,"Dolandırıcılık suçunun cezası, zararın büyüklüğü, suçlunun niyeti, suçun işlenme biçimi, suçlunun önceden ceza almış olup olmaması gibi faktörlere bağlı olarak değişebilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Nitelikli dolandırıcılık suçunun cezası ne kadar süreyle hapis cezası ve ne kadar adlî para cezası olabilir?,Nitelikli dolandırıcılık suçunun cezası iki yıldan yedi yıla kadar hapis ve beşbin güne kadar adlî para cezası olabilir.,Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Nitelikli dolandırıcılığın hangi hallerde daha az cezayı gerektiren bir suç olarak değerlendirildiği Türk Ceza Kanunu'nda belirtiliyor mu?,"Evet, Türk Ceza Kanunu'nun 159. maddesinde, dolandırıcılığın bir hukuki ilişkiye dayanan alacağı tahsil amacıyla işlenmesi durumunda daha az cezayı gerektiren bir hal olarak kabul edildiği belirtiliyor.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Hukuki ilişkiye dayanan bir alacağı tahsil etmek amacıyla işlenen dolandırıcılık suçuna verilen ceza ne kadardır?,Hukuki ilişkiye dayanan bir alacağı tahsil etmek amacıyla işlenen dolandırıcılık suçuna altı aydan bir yıla kadar hapis veya adlî para cezası verilebilir.,Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Kaybolmuş veya hata sonucu ele geçmiş eşya üzerinde tasarruf suçunun cezalandırılabilmesi için hangi şartın sağlanması gerekiyor?,"Kaybolmuş veya hata sonucu ele geçmiş eşya üzerinde tasarruf suçunun cezalandırılabilmesi için, mağdurun şikayetçi olması gerekiyor.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
Kaybolmuş veya hata sonucu ele geçmiş eşya üzerinde tasarruf suçuna verilebilecek en ağır ceza nedir?,Kaybolmuş veya hata sonucu ele geçmiş eşya üzerinde tasarruf suçuna verilebilecek en ağır ceza bir yıla kadar hapis veya adlî para cezasıdır.,Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Hileli iflas suçunun işlenmesi için hangi şartlar aranır?,"Hileli iflas suçunun işlenmesi için, alacaklıların alacaklarının teminatı olan malların kaçırılması, gizlenmesi veya değerinin azaltılması, ticari defterlerin gizlenmesi veya yok edilmesi, gerçekte olmayan borçların yaratılması veya aktifin gerçekte olduğundan az gösterilmesi gibi eylemlerden en az birinin yapılması gerekiyor.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Hileli iflas suçuna verilebilecek en ağır ceza nedir?,Hileli iflas suçuna verilebilecek en ağır ceza üç yıldan sekiz yıla kadar hapis cezasıdır.,Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Nitelikli dolandırıcılık suçunun, 'dini inanç ve duyguların istismar edilmesi suretiyle' işlenmesi ne anlama geliyor?","Nitelikli dolandırıcılık suçunun, 'dini inanç ve duyguların istismar edilmesi suretiyle' işlenmesi, dolandırıcı kişinin mağdurun dini inançlarını veya duygularını sömürerek, onu aldatıp malından veya parasından yararlanmasını ifade eder.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Nitelikli dolandırıcılık suçunun, 'kişinin içinde bulunduğu tehlikeli durum veya zor şartlardan yararlanmak suretiyle' işlenmesi ne anlama geliyor?","Nitelikli dolandırıcılık suçunun, 'kişinin içinde bulunduğu tehlikeli durum veya zor şartlardan yararlanmak suretiyle' işlenmesi, dolandırıcı kişinin mağdurun içinde bulunduğu zor durumu veya tehlikeli koşulları sömürerek, onu aldatıp malından veya parasından yararlanmasını ifade eder.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Nitelikli dolandırıcılık suçunun, 'kişinin algılama yeteneğinin zayıflığından yararlanmak suretiyle' işlenmesi ne anlama geliyor?","Nitelikli dolandırıcılık suçunun, 'kişinin algılama yeteneğinin zayıflığından yararlanmak suretiyle' işlenmesi, dolandırıcı kişinin mağdurun algılama yeteneğinin zayıf olduğunu bilerek, onu aldatıp malından veya parasından yararlanmasını ifade eder.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Nitelikli dolandırıcılık suçunun, 'Kamu kurum ve kuruluşlarının, kamu meslek kuruluşlarının, siyasî parti, vakıf veya dernek tüzel kişiliklerinin araç olarak kullanılması suretiyle' işlenmesi ne anlama geliyor?","Nitelikli dolandırıcılık suçunun, 'Kamu kurum ve kuruluşlarının, kamu meslek kuruluşlarının, siyasî parti, vakıf veya dernek tüzel kişiliklerinin araç olarak kullanılması suretiyle' işlenmesi, dolandırıcı kişinin bu kurumları veya kuruluşları sahtekarca kullanarak, insanların güvenini kazanıp, onları aldatıp malından veya parasından yararlanmasını ifade eder.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Nitelikli dolandırıcılık suçunun, 'Kamu kurum ve kuruluşlarının zararına olarak' işlenmesi ne anlama geliyor?","Nitelikli dolandırıcılık suçunun, 'Kamu kurum ve kuruluşlarının zararına olarak' işlenmesi, dolandırıcı kişinin kamu kurum veya kuruluşlarına doğrudan zarar vererek, malından veya parasından yararlanmasını ifade eder.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Nitelikli dolandırıcılık suçunun, 'Bilişim sistemlerinin, banka veya kredi kurumlarının araç olarak kullanılması suretiyle' işlenmesi ne anlama geliyor?","Nitelikli dolandırıcılık suçunun, 'Bilişim sistemlerinin, banka veya kredi kurumlarının araç olarak kullanılması suretiyle' işlenmesi, dolandırıcı kişinin bu sistemleri veya kurumları sahtekarca kullanarak, para transfer sistemlerini manipüle ederek veya kişisel bilgileri çalınarak, malından veya parasından yararlanmasını ifade eder.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Nitelikli dolandırıcılık suçunun, 'Basın ve yayın araçlarının sağladığı kolaylıktan yararlanmak suretiyle' işlenmesi ne anlama geliyor?","Nitelikli dolandırıcılık suçunun, 'Basın ve yayın araçlarının sağladığı kolaylıktan yararlanmak suretiyle' işlenmesi, dolandırıcı kişinin reklam, haber ve yayın gibi yöntemleri kullanarak, geniş kitleleri aldatıp malından veya parasından yararlanmasını ifade eder.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Nitelikli dolandırıcılık suçunun, 'Tacir veya şirket yöneticisi olan ya da şirket adına hareket eden kişilerin ticari faaliyetleri sırasında' işlenmesi ne anlama geliyor?","Nitelikli dolandırıcılık suçunun, 'Tacir veya şirket yöneticisi olan ya da şirket adına hareket eden kişilerin ticari faaliyetleri sırasında' işlenmesi, dolandırıcı kişinin işletme faaliyetleri sırasında müşterilerini aldatıp malından veya parasından yararlanmasını ifade eder.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Nitelikli dolandırıcılık suçunun, 'Kooperatif yöneticilerinin kooperatifin faaliyeti kapsamında' işlenmesi ne anlama geliyor?","Nitelikli dolandırıcılık suçunun, 'Kooperatif yöneticilerinin kooperatifin faaliyeti kapsamında' işlenmesi, dolandırıcı kişinin kooperatifin fonlarını kötüye kullanarak veya üyelerini aldatıp malından veya parasından yararlanmasını ifade eder.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Nitelikli dolandırıcılık suçunun, 'Serbest meslek sahibi kişiler tarafından, mesleklerinden dolayı kendilerine duyulan güvenin kötüye kullanılması suretiyle' işlenmesi ne anlama geliyor?","Nitelikli dolandırıcılık suçunun, 'Serbest meslek sahibi kişiler tarafından, mesleklerinden dolayı kendilerine duyulan güvenin kötüye kullanılması suretiyle' işlenmesi, dolandırıcı kişinin mesleki itibarını kullanarak, müşterilerini aldatıp malından veya parasından yararlanmasını ifade eder.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Nitelikli dolandırıcılık suçunun, 'Banka veya diğer kredi kurumlarınca tahsis edilmemesi gereken bir kredinin açılmasını sağlamak maksadıyla' işlenmesi ne anlama geliyor?","Nitelikli dolandırıcılık suçunun, 'Banka veya diğer kredi kurumlarınca tahsis edilmemesi gereken bir kredinin açılmasını sağlamak maksadıyla' işlenmesi, dolandırıcı kişinin sahte belgeler veya yanıltıcı bilgiler kullanarak, kredi almaya hak kazanmayan bir kişinin kredi almasını sağlayarak, malından veya parasından yararlanmasını ifade eder.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Nitelikli dolandırıcılık suçunun, 'Sigorta bedelini almak maksadıyla' işlenmesi ne anlama geliyor?","Nitelikli dolandırıcılık suçunun, 'Sigorta bedelini almak maksadıyla' işlenmesi, dolandırıcı kişinin sahte kazan oluşturarak veya yanıltıcı bilgiler vererek, sigorta şirketinden haksız yere sigorta bedeli almasını ifade eder.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Nitelikli dolandırıcılık suçunun, 'Kamu görevlileriyle ilişkisinin olduğundan, onlar nezdinde hatırı sayıldığından bahisle ve belli bir işin gördürüleceği vaadiyle aldatarak, başkasından menfaat temin eden kişi' ne anlama geliyor?","Nitelikli dolandırıcılık suçunun, 'Kamu görevlileriyle ilişkisinin olduğundan, onlar nezdinde hatırı sayıldığından bahisle ve belli bir işin gördürüleceği vaadiyle aldatarak, başkasından menfaat temin eden kişi' dolandırıcı kişinin kamu görevlisiyle olan ilişkisini ve ya etkisi olduğunu iddia ederek, bir iş yaptıracağı vaadiyle başkasından para veya mal almasını ifade eder.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Bir kişiyi dini inançlarını istismar ederek veya zor durumda olduğunu bilerek aldatmak suretiyle malından veya parasından nasıl yararlanırsa, bu durum hangi suç kapsamına girer?","Bu durum, Türk Ceza Kanunu'nda 'nitelikli dolandırıcılık' olarak tanımlanan bir suçtur. Nitelikli dolandırıcılık, normal dolandırıcılık suçundan daha ağır cezalarla sonuçlanan ve daha ciddi bir suç türüdür. Bu suçun işlenmesi, mağdurun dini inançlarından, zor durumundan veya algılama yeteneğinin zayıflığından yararlanılarak, aldatma yoluyla mal veya para elde edilmesini içerir. Bu suçun işlenmesinin sonuçları oldukça ağır olabilir ve mağdurun hem maddi hem de manevi olarak zarar görmesine yol açabilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Nitelikli dolandırıcılık suçunun cezası ne kadardır?,"Nitelikli dolandırıcılık suçunun cezası, Türk Ceza Kanunu'nun 158. maddesinde belirtildiği üzere, iki yıldan yedi yıla kadar hapis ve beşbin güne kadar adlî para cezasıdır. Cezanın ağırlığı, dolandırıcılığın işlendiği yöntem, mağdura verilen zararın büyüklüğü ve diğer unsurlar gibi faktörlere bağlı olarak değişebilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Bir kamu kuruluşunun adını kullanarak veya onlarla bağlantılı olduğunu iddia ederek dolandırıcılık yapmak hangi suç kapsamına girer?,"Bu durum, nitelikli dolandırıcılık suçunun bir türüdür ve kamu kurum ve kuruluşlarının araç olarak kullanılması suretiyle işlenen dolandırıcılığı kapsar. Bu tür dolandırıcılık, genellikle kurumun güvenilirliğini ve itibarını kullanarak, insanların güvenini kazanmayı amaçlar. Örneğin, bir dolandırıcı, kamu kuruluşundan yetkili bir kişi gibi davranarak, bir işletmeden mal veya hizmet satın alma vaadiyle, ön ödeme talep edebilir. Bu tür dolandırıcılıklarda, mağdurların kamu kurumlarına olan güvenini istismar eden ve ciddi finansal kayıplara uğratan bir yöntem kullanılır.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Bir kamu kuruluşunun parasını veya kaynaklarını dolandırmak hangi suç kapsamına girer?,"Bu durum, nitelikli dolandırıcılık suçunun bir türüdür ve kamu kurum ve kuruluşlarının zararına olarak işlenen dolandırıcılığı kapsar. Bu suç, genellikle kamu kaynaklarının kötüye kullanılması, yasa dışı yollarla para aklanması, rüşvet veya ihaleye fesat karıştırma gibi eylemleri içerebilir. Kamu kurum ve kuruluşlarının parasının veya kaynaklarının dolandırılması, kamu hizmetlerinin kalitesini düşüren, toplumun ekonomik ve sosyal kalkınmasını olumsuz etkileyen ve soruşturulması ve cezalandırılması gereken bir suçtur.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Bir banka veya kredi kuruluşunun sistemlerini kullanarak dolandırıcılık yapmak hangi suç kapsamına girer?,"Bu durum, nitelikli dolandırıcılık suçunun bir türüdür ve bilişim sistemlerinin, banka veya kredi kurumlarının araç olarak kullanılması suretiyle işlenen dolandırıcılığı kapsar. Bu suçun işlenmesi, genellikle internet bankacılığı sistemlerinin kullanılması, sahte kimlikler oluşturulması, kredi kartı bilgilerinin çalınması ve para transferi sistemlerinin manipüle edilmesi gibi yöntemlerle gerçekleştirilir. Bu tür dolandırıcılıklar, banka ve kredi kuruluşlarına büyük finansal zararlar verebilir ve müşterilerin kişisel verilerinin çalıntıya uğramasına yol açabilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Bir gazete veya televizyon reklamı aracılığıyla dolandırıcılık yapmak hangi suç kapsamına girer?,"Bu durum, nitelikli dolandırıcılık suçunun bir türüdür ve basın ve yayın araçlarının sağladığı kolaylıktan yararlanmak suretiyle işlenen dolandırıcılığı kapsar. Bu tür dolandırıcılıklar, genellikle sahte ürünleri ve hizmetleri tanıtmak, yatırım fırsatları hakkında yanlış bilgiler vermek ve piyango ve çekiliş kazandırdığına dair yanıltıcı iddialarda bulunmak gibi yöntemlerle gerçekleştirilir. Basın ve yayın araçlarının geniş kitlelere ulaşabilme özelliği, bu tür dolandırıcılıkların yaygınlaşmasına ve çok sayıda kişinin zarar görmesine yol açabilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Bir işletme yöneticisi, işletmesinin faaliyetleri sırasında dolandırıcılık yaparsa, hangi suç kapsamına girer?","Bu durum, nitelikli dolandırıcılık suçunun bir türüdür ve tacir veya şirket yöneticisi olan kişilerin ticari faaliyetleri sırasında işlenen dolandırıcılığı kapsar. Bu suç, genellikle sahte fatura kesilmesi, müşterilere yanıltıcı bilgiler verilmesi, ürünlerin kalitesinin kasıtlı olarak düşürülmesi ve finansal kayıtların manipüle edilmesi gibi yöntemlerle gerçekleştirilir. Bu tür dolandırıcılıklar, işletmenin itibarına zarar verebilir, müşterilerin güvenini zedeleyebilir ve işletmenin çalışmasını olumsuz etkileyebilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Bir kooperatif yöneticisi, kooperatifin faaliyetleri sırasında dolandırıcılık yaparsa, hangi suç kapsamına girer?","Bu durum, nitelikli dolandırıcılık suçunun bir türüdür ve kooperatif yöneticilerinin kooperatifin faaliyeti kapsamında işlenen dolandırıcılığı kapsar. Bu suç, genellikle kooperatifin fonlarının kıtlama edilmesi, yasa dışı yollarla para aklanması, üyelik ödentilerinin kötüye kullanılması ve kooperatifin varlıklarının kaçırılması gibi yöntemlerle gerçekleştirilir. Bu tür dolandırıcılıklar, kooperatifin çalışmasını olumsuz etkileyebilir, üyelerin haklarını zedeleyebilir ve kooperatifin itibarını zarar görebilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Bir doktor veya avukat gibi meslek sahibi bir kişi, mesleğine duyulan güvenin kötüye kullanılması suretiyle dolandırıcılık yaparsa, hangi suç kapsamına girer?","Bu durum, nitelikli dolandırıcılık suçunun bir türüdür ve serbest meslek sahibi kişiler tarafından, mesleklerinden dolayı kendilerine duyulan güvenin kötüye kullanılması suretiyle işlenen dolandırıcılığı kapsar. Bu suç, genellikle hastaya gereksiz tedavi uygulanması, yasa dışı yollarla para talep edilmesi, avukatın müvekkilinin haklarını zedeleyerek menfaat sağlaması gibi yöntemlerle gerçekleştirilir. Meslek sahibi kişiler tarafından işlenen bu tür dolandırıcılıklar, toplumun güvenini zedeleyerek, meslek itibarına zarar verir ve hastaların veya müvekkillerin haklarını ihlal edebilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Bir kişi, kredi almaya hak kazanmayan bir başkasının kredi almasını sağlamak amacıyla dolandırıcılık yaparsa, hangi suç kapsamına girer?","Bu durum, nitelikli dolandırıcılık suçunun bir türüdür ve banka veya diğer kredi kurumlarınca tahsis edilmemesi gereken bir kredinin açılmasını sağlamak maksadıyla işlenen dolandırıcılığı kapsar. Bu suç, genellikle sahte belge düzenlenmesi, kredi başvurusunda yanlış bilgiler verilmesi ve kredi kuruluşunun sistemlerinin manipüle edilmesi gibi yöntemlerle gerçekleştirilir. Bu tür dolandırıcılıklar, banka ve kredi kuruluşlarına finansal zararlar verebilir ve kredi sisteminin güvenilirliğini zedeleyebilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Bir kişi, sigorta şirketinden haksız yere sigorta bedeli almak amacıyla dolandırıcılık yaparsa, hangi suç kapsamına girer?","Bu durum, nitelikli dolandırıcılık suçunun bir türüdür ve sigorta bedelini almak maksadıyla işlenen dolandırıcılığı kapsar. Bu suç, genellikle sahte kazanın oluşturulması, sigorta şirketine yanlış bilgiler verilmesi ve sigorta evraklarının manipüle edilmesi gibi yöntemlerle gerçekleştirilir. Bu tür dolandırıcılıklar, sigorta şirketlerine finansal zararlar verebilir ve sigorta sisteminin güvenilirliğini zedeleyebilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Bir kişi, bir kamu görevlisiyle olan ilişkilerini veya bir işin yapılacağına dair vaadi kullanarak başkasından menfaat elde ederse, bu durum hangi suç kapsamına girer?","Bu durum, nitelikli dolandırıcılık suçunun bir türüdür ve kamu görevlileriyle ilişkisinin olduğundan, onlar nezdinde hatırı sayıldığından bahisle ve belli bir işin gördürüleceği vaadiyle aldatarak, başkasından menfaat temin eden kişiyi kapsar. Bu suç, genellikle rüşvet, torpil, yasa dışı etki uygulama gibi yöntemlerle gerçekleştirilir. Bu tür dolandırıcılıklar, kamu hizmetlerinin kalitesini düşürür, toplumun güvenini zedeleyerek, adalet ve eşitlik ilkelerine zarar verir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
"Bir kişi, bir hukuki anlaşmaya dayalı bir borcu tahsil etmek amacıyla dolandırıcılık yaparsa, bu durum hangi suç kapsamına girer?","Bu durum, 'dolandırıcılık' suçunun özel bir türü olarak değerlendirilir ve cezalandırılabilmesi için şikayet edilmesi gerekir. Hukuki ilişkiye dayalı bir borcu tahsil etmek amacıyla işlenen dolandırıcılık, genellikle borçlunun mal varlığını gizlemesi, sahte belgeler düzenlemesi ve kredi kuruluşlarından haksız yolla para alması gibi yöntemlerle gerçekleştirilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Kaybolmuş veya hata sonucu ele geçmiş bir eşyayı iade etmeden veya yetkililere bildirmeden kullanmak hangi suç kapsamına girer?,"Bu durum, 'kaybolmuş veya hata sonucu ele geçmiş eşya üzerinde tasarruf' suçunu oluşturur ve cezalandırılabilmesi için şikayet edilmesi gerekir. Bu suç, genellikle bulunan eşyanın satılması, kullanılması veya başkasına devredilmesi gibi yöntemlerle gerçekleştirilir. Bu suç, mağdurun haklarının ihlal edilmesini içerir ve eşyanın maliki tarafından şikayet edilmesi durumunda, suçlu kişi cezalandırılabilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Bir kişi, iflas etmeden önce veya sonra mal varlığını gizleyerek veya eksilterek alacaklıların haklarını ihlal ederse, bu durum hangi suç kapsamına girer?","Bu durum, 'hileli iflas' suçunu oluşturur. Hileli iflas, işletmenin iflas etmesi için kasıtlı olarak planlanan ve alacaklıların haklarını zedeleyen bir suçtur. Hileli iflas suçunda, borçlu kişi, alacaklıların haklarını korumak için alınması gereken önlemleri kasıtlı olarak almaz ve iflas etmeden önce veya sonra mal varlığını gizler veya eksiltir. Hileli iflas suçuna karışan kişiye üç yıldan sekiz yıla kadar hapis cezası verilebilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Hileli iflas suçunun varlığı için hangi koşullar aranır?,"Hileli iflas suçunun varlığı için alacaklıların haklarını ihlal etmek amacıyla mal varlığının gizlenmesi veya eksiltilmesi, defterlerin gizlenmesi veya yok edilmesi, sahte belgelerin düzenlenmesi veya bilançonun gerçek dışı gösterilmesi gibi eylemler gereklidir. Bu eylemler, alacaklıların alacaklarını tahsil etmesini engelleyen ve iflas prosedürünün dürüst bir şekilde gerçekleştirilmesini önleyen eylemlerdir. Hileli iflas suçunun işlenmesi için, işletmenin iflas etmesi ve alacaklıların zarar görmesi gerekir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Bir kişi, başka bir kişiyi aldatarak malından veya parasından yararlanırsa, bu durum hangi suç kapsamına girer?","Bu durum, dolandırıcılık suçunun genel tanımına uyabilir. Suçun nitelikli mi yoksa basit mi olduğu, dolandırıcılığın nasıl yapıldığına ve hangi yöntemlerin kullanıldığına bağlıdır. Eğer dolandırıcılık, yukarıda bahsedilen nitelikli dolandırıcılığın unsurlarını içeriyorsa, örneğin dini inançları istismar ederek, zor durumdan yararlanarak veya algılama yeteneğini kötüye kullanarak yapılmışsa, nitelikli dolandırıcılık olarak kabul edilir ve daha ağır cezalarla sonuçlanır. Ancak, dolandırıcılık bu unsurları içermiyorsa, basit dolandırıcılık olarak kabul edilir ve cezaları daha hafiftir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Hileli iflas suçuna karışan bir kişiye verilebilecek en ağır ceza nedir?,"Hileli iflas suçuna karışan bir kişiye en fazla sekiz yıl hapis cezası verilebilir. Cezanın ağırlığı, işlenen suçun ciddiyeti, işletmenin boyutu, alacaklılara verilen zararın büyüklüğü ve suçlunun önceki suç kayıtları gibi faktörlere bağlı olarak değişebilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Bir kişi, kaybolmuş bir eşyayı bulduktan sonra yetkililere bildirmeden onu kendi malıymış gibi kullanıyorsa, bu durum hangi suç kapsamına girer?","Bu durum, 'kaybolmuş veya hata sonucu ele geçmiş eşya üzerinde tasarruf' suçunu oluşturur. Bu suç, buluntu eşyanın sahibi tarafından şikayet edilmesi durumunda, suçlu kişi bir yıla kadar hapis veya adlî para cezası ile cezalandırılabilir. Ancak, buluntu eşyanın değeri düşükse ve sahibi şikayetçi olmazsa, ceza uygulanmayabilir.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Nitelikli dolandırıcılık suçunun cezalandırılmasında şikâyet gerekli midir?,"Nitelikli dolandırıcılık suçunun cezalandırılması için şikâyet gerekli değildir. Bu suç, kamu davası kapsamında yargılanır. Yani, suç mahkemeye sevk edildiğinde, suçlunun suçlu bulunup bulunmayacağına ve cezalandırılacağına devlet karar verir. Mağdurun şikayet etmesi gerekmez.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Hukuki ilişkiye dayanan bir borcu tahsil etmek amacıyla yapılan dolandırıcılığın cezalandırılmasında şikâyet gerekli midir?,"Evet, hukuki ilişkiye dayanan bir borcu tahsil etmek amacıyla yapılan dolandırıcılığın cezalandırılması için şikayet gereklidir. Bu suç, mağdurun şikayeti üzerine yargılanır ve şikayet edilmezse, suçlu kişi cezalandırılamaz.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Kaybolmuş veya hata sonucu ele geçmiş eşya üzerinde tasarruf eden kişinin cezalandırılması için şikâyet gerekli midir?,"Evet, kaybolmuş veya hata sonucu ele geçmiş eşya üzerinde tasarruf eden kişinin cezalandırılması için şikayet gereklidir. Bu suç, mağdurun şikayeti üzerine yargılanır ve şikayet edilmezse, suçlu kişi cezalandırılamaz.",Türk Ceza Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
