question,answer,source,category,dataset_name,split,quality_score
Kira kontratımı erken feshetmek istiyorum. Yasal olarak ne yapmalıyım?,"Kira kontratınızı erken feshetmek istiyorsanız, kontratınızın fesih şartlarını kontrol etmelisiniz. Genellikle belirli bir ihbar süresi vardır ve bu süreye uymanız gerekir. Ayrıca, ev sahibinizle anlaşarak kontratı karşılıklı olarak feshedebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Miras paylaşımı konusunda anlaşmazlık yaşıyoruz. Nasıl bir yol izlemeliyiz?,"Miras paylaşımı konusunda anlaşmazlık yaşıyorsanız, miras hukuku kapsamında mahkemeye başvurabilirsiniz. Mahkeme, mirasın adil bir şekilde paylaşılması için gerekli düzenlemeleri yapar.",,,Renicames/turkish-law-chatbot,train,
İnternette hakkımda asılsız iddialar var. Ne yapabilirim?,"İnternette hakkınızda asılsız iddialar varsa, ilgili platforma şikayette bulunabilirsiniz. Eğer bu yeterli olmazsa, itibarınızın korunması için hukuki yollara başvurabilir ve tazminat talep edebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir trafik kazasında mağdur oldum. Haklarım nelerdir?,"Trafik kazasında mağdur olduysanız, maddi ve manevi tazminat davası açabilirsiniz. Ayrıca, sigorta şirketinizden hasarınızın karşılanmasını talep edebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir şirkette hisse devri yapmak istiyorum. Hangi prosedürleri izlemeliyim?,Hisse devri yaparken şirket ana sözleşmesini kontrol etmelisiniz. Hisse devir sözleşmesi hazırlamalı ve noterde onaylatmalısınız. Daha sonra ticaret sicil müdürlüğüne başvurmalısınız.,,,Renicames/turkish-law-chatbot,train,
Komşumla arsa sınırı konusunda anlaşmazlık yaşıyoruz. Ne yapmalıyım?,"Arsa sınırı konusunda anlaşmazlık yaşıyorsanız, tapu kayıtlarını kontrol etmelisiniz. Sorun çözülmezse, kadastro mahkemesine başvurabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Ödenmeyen borçlarım için icra takibi başlatıldı. Ne yapmalıyım?,"İcra takibi başlatıldıysa, ödeme emrini aldıktan sonra 7 gün içinde borca itiraz edebilirsiniz. İtiraz etmezseniz, icra işlemleri devam eder. Borcunuzu yapılandırma ya da taksitlendirme imkanlarını değerlendirebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Patent başvurusu yapmak istiyorum. Süreç nasıl işliyor?,Patent başvurusu yapmak için Türk Patent ve Marka Kurumu'na başvurmanız gerekmektedir. Başvuru için gerekli belgeleri hazırlamalı ve başvuru ücretini ödemelisiniz. Başvurunuz incelenir ve uygun bulunursa patent verilir.,,,Renicames/turkish-law-chatbot,train,
Bir gayrimenkul satın almayı düşünüyorum. Nelere dikkat etmeliyim?,Gayrimenkul satın alırken tapu kaydını ve imar durumunu kontrol etmelisiniz. Taşınmazın üzerinde herhangi bir ipotek ya da haciz olup olmadığını araştırmalısınız.,,,Renicames/turkish-law-chatbot,train,
Ticari marka tescili yapmak istiyorum. Prosedür nedir?,Ticari marka tescili için Türk Patent ve Marka Kurumu'na başvurmanız gerekmektedir. Başvuru formunu doldurmalı ve gerekli belgeleri sunmalısınız. Başvurunuz incelenir ve uygun bulunursa tescil edilir.,,,Renicames/turkish-law-chatbot,train,
"Birisine borç verdim, geri alamıyorum. Ne yapmalıyım?","Borç verdiğiniz kişiden paranızı geri alamıyorsanız, alacak davası açabilirsiniz. Ayrıca, borç verdiğiniz kişinin malvarlığına haciz koydurabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
İş yerimde mobbing'e maruz kalıyorum. Nasıl bir yol izlemeliyim?,"Mobbing'e maruz kalıyorsanız, durumu belgelerle ispatlayarak iş mahkemesine başvurabilirsiniz. Ayrıca, iş yerinizin insan kaynakları departmanına şikayette bulunabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Haksız yere tutuklandım. Ne yapmalıyım?,"Haksız yere tutuklandığınızı düşünüyorsanız, tutuklamaya itiraz edebilirsiniz. Ayrıca, hukuki tazminat davası açabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
İş yerimde iş kazası geçirdim. Haklarım nelerdir?,"İş kazası geçirdiyseniz, işvereninizden iş kazası tazminatı talep edebilirsiniz. Ayrıca, SGK'dan sürekli iş göremezlik ödeneği alabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir arkadaşımın bana olan borcunu ödemediğini kanıtlayamıyorum. Ne yapmalıyım?,"Arkadaşınıza borç verdiğinizi kanıtlayamıyorsanız, tanık beyanları ya da yazılı belgelerle durumu ispatlamaya çalışmalısınız. Borç verildiğine dair bir belge yoksa, alacak davası açmanız zor olabilir.",,,Renicames/turkish-law-chatbot,train,
Yurtdışında evlenmeyi düşünüyoruz. Türkiye'de de geçerli olacak mı?,"Yurtdışında evlendiğinizde, bu evliliğin Türkiye'de de geçerli olabilmesi için Türkiye'nin ilgili konsolosluğuna ya da nüfus müdürlüğüne başvurarak evliliğinizi tescil ettirmeniz gerekmektedir.",,,Renicames/turkish-law-chatbot,train,
Bir ürün aldım ve arızalı çıktı. Haklarım nelerdir?,"Satın aldığınız ürün arızalı çıktıysa, Tüketici Hakem Heyeti'ne başvurarak ürünü iade edebilir, değişim talep edebilir veya onarımını isteyebilirsiniz. Ayrıca, satıcıdan tazminat talep etme hakkınız da bulunmaktadır.",,,Renicames/turkish-law-chatbot,train,
Hissedar olduğum şirkette usulsüzlük yapıldığını düşünüyorum. Ne yapmalıyım?,"Şirkette usulsüzlük yapıldığını düşünüyorsanız, durumu belgelerle ispatlayarak savcılığa suç duyurusunda bulunabilir ve ticaret mahkemesine başvurarak şirketin denetlenmesini talep edebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Maddi zararımı karşılamayan bir sigorta şirketine karşı nasıl bir yol izlemeliyim?,"Sigorta şirketi maddi zararınızı karşılamıyorsa, Sigorta Tahkim Komisyonu'na başvurarak çözüm arayabilirsiniz. Ayrıca, sigorta şirketine karşı dava açarak tazminat talep edebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir davada tanık olarak çağrıldım. Nelere dikkat etmeliyim?,"Tanık olarak çağrıldığınızda, doğru ve eksiksiz bilgi vermeniz gerekmektedir. Yalan beyanda bulunmak suçtur ve cezai yaptırımları vardır. Ayrıca, tanıklık yapmadan önce davayı ve olayları iyi bir şekilde hatırlamaya çalışmalısınız.",,,Renicames/turkish-law-chatbot,train,
Bir davada şahit olduğum için bana tehditler savruluyor. Ne yapmalıyım?,"Şahit olduğunuz için tehdit ediliyorsanız, durumu hemen polise bildirmelisiniz. Ayrıca, savcılığa suç duyurusunda bulunarak korunma talep edebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir mal paylaşımı davasında haksızlığa uğradığımı düşünüyorum. Ne yapmalıyım?,"Mal paylaşımı davasında haksızlığa uğradığınızı düşünüyorsanız, karara itiraz edebilir ve temyiz yoluna başvurabilirsiniz. Ayrıca, yeni delillerle mahkemeye tekrar başvurma hakkınız da bulunmaktadır.",,,Renicames/turkish-law-chatbot,train,
Ortak olduğum iş yerinde diğer ortaklar beni dışlıyor. Ne yapabilirim?,"Diğer ortaklar sizi dışlıyorsa, ortaklık sözleşmenizi gözden geçirerek haklarınızı belirleyebilir ve gerekirse ortaklık sözleşmesini feshetme veya dava açma yoluna gidebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir yakınım vasiyetname bırakmadan vefat etti. Miras nasıl paylaşılır?,"Yakınınız vasiyetname bırakmadan vefat ettiyse, miras paylaşımı Türk Medeni Kanunu'na göre yapılır. Mirasçılar arasında yasal mirasçılık oranlarına göre paylaşım yapılır ve mahkemeye başvurarak mirasın paylaşımını talep edebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
İş yerimde hak ettiğim terfiyi alamadım. Ne yapmalıyım?,"Hak ettiğiniz terfiyi alamadığınızı düşünüyorsanız, iş yerinizin insan kaynakları departmanına veya işvereninize durumu bildirerek hak talebinde bulunabilirsiniz. Eğer sorun çözülmezse, iş mahkemesine başvurarak hukuki yollara başvurabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
İnternette hakkımda yapılan olumsuz yorumları kaldırmak istiyorum. Nasıl yapabilirim?,"Olumsuz yorumların kaldırılması için ilgili web sitesine başvurabilir ve içeriğin kaldırılmasını talep edebilirsiniz. Eğer bu yolla sonuç alamazsanız, mahkemeye başvurarak içerik kaldırma kararı aldırabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir müteahhitin yarım bıraktığı inşaatın mağduruyum. Ne yapabilirim?,"Müteahhitin yarım bıraktığı inşaat için sözleşmenize dayanarak müteahhite karşı dava açabilir ve tazminat talep edebilirsiniz. Ayrıca, inşaatın tamamlanması için hukuki yolları değerlendirebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
"Bir e-ticaret sitesinden aldığım ürünü iade etmek istiyorum, ancak kabul etmiyorlar. Ne yapmalıyım?","E-ticaret sitesinden aldığınız ürünü iade etmek istediğinizde, Tüketici Hakem Heyeti'ne başvurarak durumu bildirebilirsiniz. Yasal olarak, belirli bir süre içinde cayma hakkınız bulunmaktadır.",,,Renicames/turkish-law-chatbot,train,
Kredi kartı borcum için icra takibi başlatıldı. Nasıl bir yol izlemeliyim?,"Kredi kartı borcunuz için icra takibi başlatıldıysa, borcunuzu ödeme veya yeniden yapılandırma yoluna gidebilirsiniz. Ayrıca, itiraz süresi içinde borca itiraz etme hakkınız da bulunmaktadır.",,,Renicames/turkish-law-chatbot,train,
Ev sahibi kontrat süresi dolmadan evden çıkmamı istiyor. Ne yapmalıyım?,"Ev sahibi kontrat süresi dolmadan sizi evden çıkarmak istiyorsa, yasal olarak kontrat süresi boyunca evde kalma hakkınız vardır. Bu durumu mahkemeye taşıyarak haklarınızı koruyabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
İşe alınmama sebebimin ayrımcılık olduğunu düşünüyorum. Ne yapabilirim?,"İşe alınmama sebebinizin ayrımcılık olduğunu düşünüyorsanız, İş Kanunu ve ilgili mevzuat kapsamında dava açabilir ve tazminat talep edebilirsiniz. Ayrıca, durumu Çalışma ve Sosyal Güvenlik Bakanlığı'na bildirebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir iş yerinde haksız rekabet yaptığımı iddia ediyorlar. Nasıl savunabilirim?,"Haksız rekabet iddiasına karşı savunma yaparken, iddiaların asılsız olduğunu belgelerle ispatlamanız gerekmektedir. Rekabetin yasal sınırlar içinde yapıldığını gösteren deliller sunabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Kiracım kirayı ödemiyor. Ne yapmalıyım?,"Kiracınız kirayı ödemiyorsa, noter aracılığıyla ihtarname çekebilir ve kira bedelini talep edebilirsiniz. Kiracınız ödeme yapmazsa, tahliye davası açarak kiracının evden çıkarılmasını sağlayabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir mahkemede bilirkişi olarak görev aldım. Hangi sorumluluklarım var?,"Bilirkişi olarak görev aldığınızda, tarafsız ve objektif rapor hazırlamakla yükümlüsünüz. Görevinizi dürüstlük ve meslek etiği kurallarına uygun şekilde yerine getirmelisiniz.",,,Renicames/turkish-law-chatbot,train,
Bir iş yerinde mobbing'e maruz kaldığımı nasıl ispatlayabilirim?,"Mobbing'e maruz kaldığınızı ispatlamak için tanık beyanları, e-posta yazışmaları, mesajlar ve diğer belgeleri toplayabilirsiniz. Ayrıca, psikolojik destek aldığınızda aldığınız raporları da delil olarak sunabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir dava açmak istiyorum ama avukat tutacak param yok. Ne yapmalıyım?,"Maddi durumunuz yetersizse, barolardan ücretsiz avukatlık hizmeti talep edebilirsiniz. Adli yardım başvurusunda bulunarak hukuki destek alabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Eşimle ortak banka hesabımız var. Boşanma durumunda bu hesap nasıl paylaşılır?,"Ortak banka hesabı, boşanma durumunda mal paylaşımı kapsamında değerlendirilir. Hesaptaki paranın yarısı eşinizin hakkıdır, diğer yarısı ise sizin. Mahkeme, hesap bakiyesini eşit şekilde paylaştıracaktır.",,,Renicames/turkish-law-chatbot,train,
Birine vekaletname vermek istiyorum. Nasıl yapmalıyım?,"Vekaletname vermek için notere başvurmanız gerekmektedir. Vekaletname içeriğini belirledikten sonra noterde düzenlenir ve onaylanır. Vekaletname ile vekil tayin ettiğiniz kişi, sizin adınıza işlem yapabilir.",,,Renicames/turkish-law-chatbot,train,
Eşimle birlikte aldığımız ev benim üzerime kayıtlı. Boşanma durumunda ne olur?,"Evin sizin üzerinize kayıtlı olması, mal rejimi hükümlerine göre değerlendirilecektir. Eğer ev, evlilik birliği içinde alınmışsa, eşinizin de bu evde hak sahibi olma ihtimali vardır. Mahkeme, mal paylaşımı yaparken adil bir karar verecektir.",,,Renicames/turkish-law-chatbot,train,
Çocuğumun velayetini almak istiyorum. Ne yapmalıyım?,"Çocuğunuzun velayetini almak için aile mahkemesine başvurmalısınız. Mahkeme, çocuğun üstün yararını gözeterek velayet konusunda karar verir. Ebeveynlerin maddi durumu, yaşam koşulları ve çocuğun istekleri dikkate alınır.",,,Renicames/turkish-law-chatbot,train,
Bir iş yerinde staj yapıyorum ve ücret alamıyorum. Yasal haklarım nelerdir?,"Staj yaptığınız iş yerinde ücret alamıyorsanız, iş yerinin stajyerlere ücret ödeme yükümlülüğünü incelemeniz gerekir. Mesleki eğitim kanunlarına göre, belirli koşullarda stajyerlere ücret ödenmesi gerekmektedir. Çalışma ve Sosyal Güvenlik Bakanlığı'na başvurarak haklarınızı talep edebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir konut projesine yatırım yaptım ve teslim süresi geçti. Ne yapmalıyım?,"Konut projesinde teslim süresi geçtiyse, sözleşmenize dayanarak müteahhitten tazminat talep edebilir veya sözleşmeyi feshederek ödediğiniz paranın iadesini isteyebilirsiniz. Gerekirse dava açarak haklarınızı arayabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
İnternetten alışveriş yaptım ve ürün eksik geldi. Ne yapmalıyım?,"İnternetten alışveriş yaptığınızda ürün eksik geldiyse, satıcıya durumu bildirerek eksik ürünün gönderilmesini talep edebilirsiniz. Eğer sorun çözülmezse, Tüketici Hakem Heyeti'ne başvurarak şikayetçi olabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Birisinin kişisel verilerimi izinsiz kullandığını fark ettim. Ne yapmalıyım?,"Kişisel verileriniz izinsiz kullanıldıysa, Kişisel Verileri Koruma Kurumu'na (KVKK) şikayette bulunabilirsiniz. Ayrıca, zararlarınızın tazmini için hukuki yollara başvurabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Ticaret yaptığım bir firmayla anlaşmazlık yaşıyorum. Hangi hukuki yollara başvurabilirim?,"Ticaret yaptığınız firmayla anlaşmazlık yaşıyorsanız, öncelikle sözleşmenizdeki uyuşmazlık çözüm yollarını incelemelisiniz. Arabuluculuk ya da tahkim yöntemlerini değerlendirebilir veya ticaret mahkemesine başvurarak dava açabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir iş yerinde sigortasız çalıştırıldım. Haklarım nelerdir?,"Sigortasız çalıştırıldıysanız, SGK'ya şikayette bulunarak hizmet tespiti davası açabilirsiniz. İşverenin, sizin için sigorta primi ödemesi gerekmektedir. Ayrıca, geriye dönük sigorta primlerinizin ödenmesini talep edebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir kişinin özel hayatını ifşa eden bilgileri paylaştım. Hukuki sonuçları nelerdir?,"Bir kişinin özel hayatını ifşa eden bilgileri paylaşmak, kişisel verilerin ihlali ve özel hayatın gizliliğinin ihlali suçlarını oluşturabilir. Bu durum, hukuki ve cezai yaptırımlara yol açabilir. Tazminat davaları ile karşı karşıya kalabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Kirada oturduğum evde ciddi hasarlar oluştu. Ne yapmalıyım?,"Kirada oturduğunuz evde ciddi hasarlar oluştuysa, durumu ev sahibinize bildirerek hasarların giderilmesini talep etmelisiniz. Ev sahibi gerekli onarımları yapmazsa, kira bedelinde indirim talep edebilir veya sözleşmeyi feshederek taşınabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir çalışanın iş yerinde hırsızlık yaptığını düşünüyoruz. Nasıl bir yol izlemeliyiz?,"Bir çalışanın iş yerinde hırsızlık yaptığını düşünüyorsanız, durumu polis veya savcılığa bildirmelisiniz. Ayrıca, iş akdini haklı nedenle feshederek işten çıkarabilirsiniz. İş yerinizde güvenlik önlemlerini artırmanız da faydalı olacaktır.",,,Renicames/turkish-law-chatbot,train,
Bir iş yerinde uzun süreli çalışıyorum ve iş sözleşmemi feshetmek istiyorum. Haklarım nelerdir?,"Uzun süreli çalıştığınız iş yerinde iş sözleşmenizi feshetmek istiyorsanız, kıdem tazminatı ve ihbar tazminatı talep edebilirsiniz. İş Kanunu'na göre, belirli süreli iş sözleşmesinin sona ermesi durumunda haklarınız korunmaktadır.",,,Renicames/turkish-law-chatbot,train,
Bir kişi bana borcunu ödemiyor ve sürekli erteliyor. Ne yapmalıyım?,"Borcunu ödemeyen kişiye noter aracılığıyla ihtarname çekerek borcun ödenmesini talep edebilirsiniz. Eğer borç ödenmezse, alacak davası açarak icra takibi başlatabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir ticari markanın izinsiz kullanımını fark ettim. Hangi adımları atmalıyım?,"Ticari markanızın izinsiz kullanımını fark ettiyseniz, öncelikle markanın sahibi olarak ihtarname çekerek kullanımın durdurulmasını talep edebilirsiniz. Eğer sorun çözülmezse, marka ihlaline karşı dava açarak tazminat talep edebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir gayrimenkul alımında dolandırıldım. Hangi hukuki adımları atmalıyım?,"Gayrimenkul alımında dolandırıldığınızı düşünüyorsanız, savcılığa suç duyurusunda bulunmalı ve dolandırıcılık suçundan dava açmalısınız. Ayrıca, zararın tazmini için hukuk mahkemelerinde de dava açabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir kişi beni sosyal medya üzerinden tehdit ediyor. Ne yapabilirim?,"Sosyal medya üzerinden tehdit ediliyorsanız, tehdit içeren mesajların ekran görüntülerini alarak savcılığa suç duyurusunda bulunabilirsiniz. Tehdit eden kişi hakkında koruma kararı talep edebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir mal sigorta poliçemin kapsamı dışında hasar gördü. Ne yapmalıyım?,"Sigorta poliçenizin kapsamı dışında hasar gören bir malınız varsa, sigorta şirketiyle iletişime geçerek durumu değerlendirmelerini talep edebilirsiniz. Eğer sonuç alamazsanız, poliçe şartlarını inceleyerek hukuk mahkemelerinde dava açabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Kiracım evi izinsiz olarak bir başkasına kiraladı. Ne yapmalıyım?,"Kiracınız evi izinsiz olarak başkasına kiraladıysa, bu durumu noter aracılığıyla ihtarname çekerek kiracınıza bildirebilirsiniz. Kiracınızın bu fiilini sona erdirmemesi durumunda tahliye davası açabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir çalışanım iş yerinde hırsızlık yaptı. Nasıl bir yol izlemeliyim?,"Çalışanınız iş yerinde hırsızlık yaptıysa, durumu polise bildirmeli ve savcılığa suç duyurusunda bulunmalısınız. Ayrıca, iş akdini haklı nedenle feshederek çalışanı işten çıkarabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
"Bir taşınmazı satın aldım, ancak tapu kaydında sorun çıktı. Ne yapmalıyım?","Taşınmazın tapu kaydında sorun varsa, tapu sicil müdürlüğüne başvurarak durumu düzelttirebilirsiniz. Eğer sorun çözülmezse, tapu iptali ve tescil davası açabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir sosyal medya platformunda hesabım haksız yere kapatıldı. Ne yapmalıyım?,"Sosyal medya platformunda hesabınız haksız yere kapatıldıysa, platformun destek birimiyle iletişime geçerek itirazda bulunabilirsiniz. Eğer sonuç alamazsanız, hukuki yollara başvurarak hakkınızı arayabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir düğün salonu ile sözleşme yaptım ancak hizmetlerinden memnun kalmadım. Ne yapmalıyım?,"Düğün salonu ile yaptığınız sözleşmeye dayanarak salonun hizmetlerinden memnun kalmadığınızı ve tazminat talep ettiğinizi yazılı olarak bildirebilirsiniz. Gerekirse, dava açarak zararlarınızın tazminini talep edebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir ürün garantisi kapsamında tamir edilemedi. Ne yapmalıyım?,"Ürün garantisi kapsamında tamir edilemediyse, ürünün değiştirilmesini veya bedelinin iadesini talep edebilirsiniz. Garanti belgesine dayanarak satıcı veya üretici firmaya başvurmalısınız.",,,Renicames/turkish-law-chatbot,train,
Bir internet sitesinde izinsiz olarak fotoğrafım kullanıldı. Ne yapmalıyım?,"İzinsiz olarak fotoğrafınız kullanıldıysa, ilgili internet sitesine başvurarak fotoğrafın kaldırılmasını talep edebilirsiniz. Eğer sonuç alamazsanız, hukuki yollara başvurarak tazminat talep edebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir iş yerinde iş güvenliği kurallarına uyulmadığını fark ettim. Ne yapmalıyım?,"İş yerinde iş güvenliği kurallarına uyulmadığını fark ettiyseniz, durumu işvereninize veya iş güvenliği uzmanına bildirmelisiniz. Gerekirse, Çalışma ve Sosyal Güvenlik Bakanlığı'na şikayette bulunabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir avukat ile vekalet sözleşmesi imzalamak istiyorum. Nelere dikkat etmeliyim?,"Avukat ile vekalet sözleşmesi imzalarken, vekalet kapsamını ve avukatın yetkilerini net bir şekilde belirlemelisiniz. Ayrıca, vekalet ücretini ve ödeme koşullarını sözleşmeye eklemelisiniz.",,,Renicames/turkish-law-chatbot,train,
Bir iş yerinde iş kazası geçirdim. Haklarım nelerdir?,"İş kazası geçirdiyseniz, işvereninizden iş kazası tazminatı talep edebilir ve SGK'dan sürekli iş göremezlik ödeneği alabilirsiniz. Ayrıca, işverene karşı maddi ve manevi tazminat davası açabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir kişi hakkında haksız yere suç isnat edildi. Ne yapabilirim?,"Haksız yere suç isnat edildiyseniz, isnat eden kişiye karşı iftira suçundan dolayı savcılığa suç duyurusunda bulunabilirsiniz. Ayrıca, manevi tazminat davası açarak zararlarınızı talep edebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir iş yerinde çalıştığım sürede maaşlarım eksik ödendi. Ne yapmalıyım?,"Maaşlarınız eksik ödendiyse, işverene yazılı olarak durumu bildirmeli ve eksik maaşlarınızın ödenmesini talep etmelisiniz. Sorun çözülmezse, iş mahkemesine başvurarak alacak davası açabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir sağlık kuruluşunda tedavi sırasında zarar gördüm. Hangi hukuki yollara başvurabilirim?,"Sağlık kuruluşunda tedavi sırasında zarar gördüyseniz, sağlık kuruluşuna ve ilgili sağlık personeline karşı maddi ve manevi tazminat davası açabilirsiniz. Ayrıca, durumu Sağlık Bakanlığı'na bildirerek şikayette bulunabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir miras anlaşmazlığı nedeniyle ailemle sorun yaşıyorum. Ne yapabilirim?,"Miras anlaşmazlığı yaşıyorsanız, miras hukuku kapsamında bir avukattan destek alarak arabuluculuk veya mahkeme yoluyla miras paylaşımını talep edebilirsiniz. Mirasın adil şekilde paylaştırılması için mahkemeye başvurabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir iş yerinde işçi olarak çalışıyorum ve haksız yere işten çıkarıldım. Ne yapmalıyım?,"Haksız yere işten çıkarıldıysanız, işe iade davası açabilirsiniz. Ayrıca, kıdem ve ihbar tazminatı talep edebilirsiniz. İş Kanunu'na göre haklarınızı arayabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir mal satın aldım ve ayıplı çıktı. Satıcı ürünü geri almıyor. Ne yapabilirim?,"Ayıplı mal durumunda, Tüketici Hakem Heyeti'ne başvurarak ürünün iadesini veya değiştirilmesini talep edebilirsiniz. Ayrıca, ayıplı mal nedeniyle satıcıya karşı tazminat davası açabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir konut projesinde yatırım yaptım ve projede gecikme yaşandı. Ne yapmalıyım?,"Konut projesinde gecikme yaşandıysa, müteahhitten gecikme tazminatı talep edebilir ve gerekirse sözleşmeyi feshederek ödediğiniz paranın iadesini isteyebilirsiniz. Mahkemeye başvurarak haklarınızı arayabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir iş yerinde sigortasız çalıştırıldım. Ne yapmalıyım?,"Sigortasız çalıştırıldıysanız, SGK'ya şikayette bulunarak hizmet tespiti davası açabilirsiniz. İşverenin, sizin için sigorta primi ödemesi gerekmektedir. Geriye dönük sigorta primlerinizin ödenmesini talep edebilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir kişinin bana olan borcunu ödemediği için icra takibi başlatmak istiyorum. Nasıl yapmalıyım?,"Borçlu kişiye karşı icra takibi başlatmak için icra dairesine başvurmalısınız. İcra dairesi, borçluya ödeme emri gönderir ve borcun ödenmemesi durumunda haciz işlemleri başlatılır.",,,Renicames/turkish-law-chatbot,train,
Bir iş yerinde maaşım düzenli olarak ödenmiyor. Ne yapmalıyım?,"Maaşınız düzenli olarak ödenmiyorsa, işverene yazılı olarak durumu bildirip maaşınızın ödenmesini talep edebilirsiniz. Sorun çözülmezse, iş mahkemesine başvurarak alacak davası açabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir iş yerinde iş kazası geçirdim ve işveren ihmali var. Ne yapmalıyım?,"İş kazası geçirdiyseniz ve işverenin ihmali olduğunu düşünüyorsanız, işverene karşı maddi ve manevi tazminat davası açabilirsiniz. Ayrıca, durumu Çalışma ve Sosyal Güvenlik Bakanlığı'na bildirerek şikayette bulunabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir kişi beni tehdit ediyor ve korkuyorum. Ne yapabilirim?,"Tehdit ediliyorsanız, en yakın karakola başvurarak durumu bildirip şikayetçi olabilirsiniz. Savcılığa suç duyurusunda bulunarak tehdit eden kişi hakkında koruma talep edebilir ve ceza davası açabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir iş yerinde çalışıyorum ve işverenim maaşımı eksik ödüyor. Ne yapmalıyım?,"Maaşınız eksik ödeniyorsa, durumu işverene yazılı olarak bildirip eksik ödemenin tamamlanmasını talep etmelisiniz. Sorun çözülmezse, iş mahkemesine başvurarak alacak davası açabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir sağlık kuruluşunda yapılan yanlış tedavi nedeniyle zarar gördüm. Hangi adımları atmalıyım?,"Yanlış tedavi nedeniyle zarar gördüyseniz, sağlık kuruluşuna ve ilgili sağlık personeline karşı maddi ve manevi tazminat davası açabilirsiniz. Ayrıca, durumu Sağlık Bakanlığı'na bildirerek şikayette bulunabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir kişi sosyal medyada benimle ilgili yalan haberler yayıyor. Ne yapabilirim?,"Sosyal medyada yayılan yalan haberler için ilgili platforma şikayette bulunabilir ve içeriğin kaldırılmasını talep edebilirsiniz. Ayrıca, savcılığa suç duyurusunda bulunarak iftira ve hakaret davası açabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
Bir kira sözleşmesi imzaladım ancak evde ciddi sorunlar var. Ne yapmalıyım?,"Evinizde ciddi sorunlar varsa, durumu ev sahibinize yazılı olarak bildirip sorunların giderilmesini talep etmelisiniz. Sorunlar giderilmezse, kira bedelinde indirim talep edebilir veya sözleşmeyi feshederek taşınabilirsiniz.",,,Renicames/turkish-law-chatbot,train,
